TotalTime,PictureClicks,PictureTime,PictureDwelling,SummaryClicks,SummaryTime,SummaryDwelling,DescriptionClicks,DescriptionTime,DescriptionDwelling,ReviewClicks,ReviewTime,ReviewDwelling,Return
3839,2,8612,8612,6,22141,8418,1,17017,16638,12,15766,15766,0
4041,2,4693,4693,6,9160,9160,1,1658,1658,2,1272,1272,1
28860,0,5603,5603,4,13173,493,2,2157,2157,1,13521,428,1
27691,2,12478,7373,4,2132,2132,2,18400,14023,11,22700,22700,0
65432,4,28084,7317,2,17428,3467,0,12763,4454,15,28936,735,1
48307,4,15915,8221,2,9726,3398,1,12643,12643,12,18116,18116,0
18906,2,9337,9337,5,18425,18425,0,2779,2779,3,16131,6386,1
78081,3,7981,7981,2,29368,3116,2,9369,9369,15,22988,17828,0
59041,0,19901,18338,6,5841,3782,0,9199,8788,3,21338,21338,1
33579,4,26030,8190,2,12677,8882,3,4484,4484,7,17015,17015,0
27646,4,380,380,6,23875,23875,2,13467,2620,2,10439,1132,1
27501,3,15816,15816,6,21206,21206,1,12615,7033,3,2151,1513,1
73947,2,7687,6752,2,18133,4865,4,4984,4503,7,2852,2852,1
71140,5,1614,1614,4,8451,263,1,16966,16966,0,28939,28582,1
31440,3,10849,10849,3,6986,6098,1,4955,4955,11,15994,15994,0
43275,0,10698,10698,3,21867,21867,1,8163,3920,0,5114,630,1
20437,5,5644,5644,3,28768,4314,2,9227,8254,3,26482,21041,0
5286,3,1137,1137,5,10197,10197,1,11317,7087,0,19503,8671,1
60011,5,21795,21446,3,27686,8421,1,19442,4227,12,10711,10711,0
21101,0,7551,7551,0,13095,2475,2,1586,1586,15,25921,9761,1
58215,3,14622,14622,2,6075,6075,1,4229,4229,14,4600,4600,0
29306,4,24922,24922,3,29984,8538,1,11015,5518,6,19082,17989,0
39785,3,10903,2121,4,14609,8025,1,9420,2730,0,12197,8522,1
19435,3,3122,3122,3,29477,29477,0,10009,4381,3,1351,1351,1
39957,0,14874,14874,6,28832,28832,1,6005,3856,0,15655,3840,1
63802,4,22731,13638,2,29573,6589,3,15854,5712,7,25003,5612,0
20775,4,5916,5916,3,14742,3664,3,10806,10806,14,4188,4188,0
29597,4,19294,17548,2,27904,7675,1,4335,4335,4,10963,10963,0
53825,3,5071,5071,3,29006,6661,3,17654,17059,13,19312,11680,0
41358,0,18031,10304,5,18250,7193,0,8116,3725,3,13449,7979,1
34977,2,5982,5982,6,15681,8997,0,4001,4001,3,8107,554,1
15247,3,14858,14858,5,11468,11468,1,9080,5272,1,16117,6655,1
24253,2,5123,5123,6,18980,18980,1,6494,5782,2,14026,9720,1
56748,5,25233,23418,4,3031,1610,2,19421,15330,6,27918,15411,0
49993,4,21738,7528,2,12620,6978,2,9593,9593,15,27673,17321,0
24649,3,21535,16702,2,7422,4835,1,15554,15160,15,25363,25363,0
67834,4,12729,12637,2,28482,8842,3,19865,17061,8,14133,14133,0
4188,0,12811,12811,3,967,967,5,11641,3282,3,28639,16416,0
36095,3,15938,15938,5,13755,621,0,1211,1211,2,3071,3071,1
21121,0,1329,1329,6,16658,16658,1,1270,1270,3,14636,5641,1
20371,4,2323,2323,6,21205,21205,2,6512,6121,2,2995,219,1
47235,3,23368,23368,3,26453,9879,3,10822,10822,10,25609,25609,0
43640,4,10642,10642,2,6746,4151,3,19720,19262,7,28459,12873,0
41972,3,18748,7435,3,5040,284,2,9780,5952,3,17952,8320,1
39640,5,11995,9630,3,18704,9998,1,10019,10019,14,19367,8308,0
5091,0,7991,7991,6,10563,10563,2,14290,5227,0,2240,715,1
20355,2,7872,7872,3,6337,6337,0,10342,6227,0,18593,3352,1
64202,3,25302,7485,3,14110,8155,3,13839,13839,11,25568,18773,0
21989,5,26112,11568,2,12437,5523,2,14981,14193,14,4974,4974,0
21492,4,18488,18488,0,23410,2433,1,14905,10745,14,4178,4178,0
76768,3,18994,18994,2,20825,9694,3,18141,18141,15,24617,24617,0
44263,1,8290,8290,5,24928,24928,2,523,523,2,15246,403,1
45544,5,22491,10605,2,21191,3265,2,14729,5857,4,16257,16257,0
79300,5,12221,12221,3,20164,3169,2,17442,11664,8,7016,7016,0
7026,3,16896,11661,3,8776,8596,0,14906,5702,2,1731,1731,1
70122,4,18858,18858,3,21835,9767,1,8417,6249,6,17400,17400,0
36369,4,5990,5990,3,12093,6616,1,16069,4635,14,12396,12277,0
18069,0,1583,1583,6,5153,5153,2,13968,4229,3,1117,1117,1
76659,5,24627,11217,2,18738,6206,1,12370,10160,14,18956,18448,0
40741,3,15055,9626,3,20001,7599,2,17863,9372,6,27029,24429,0
56169,4,24550,22750,3,16178,5075,2,13000,9269,3,21381,21381,0
54664,3,26786,26577,2,12370,7291,1,8338,8338,8,16036,16010,0
22734,1,13899,6413,3,6972,6972,0,1892,1892,3,17252,6959,1
25464,0,8078,3269,5,29057,29057,2,4891,2607,2,10491,3266,1
36134,4,6755,6755,3,22763,116,1,6452,3595,3,27666,23524,0
3219,2,25191,276,2,5650,5650,4,19930,9382,7,29666,4209,0
9250,1,1606,1606,6,24256,24256,0,491,491,0,4581,4581,1
33563,3,9520,9520,3,19374,19374,0,9121,7957,1,12690,5283,1
13502,5,8969,8969,6,24132,3325,2,15875,15875,3,18171,9423,1
8118,1,1460,1460,2,13038,1495,5,7599,6935,0,4584,4584,1
73827,3,11024,11024,2,5590,3102,3,9968,9968,11,4290,4290,0
30314,5,8616,8616,3,6171,6171,3,4493,4493,13,29514,14924,0
40796,0,19833,11021,6,17867,17867,0,3407,1821,1,7455,1770,1
30741,4,3069,3069,6,12249,6298,1,8611,2627,1,12982,1576,1
50658,5,7822,7822,3,29134,4108,3,9726,4615,3,25210,7504,0
31168,3,10920,8766,4,8497,8497,1,13414,626,3,13226,706,1
77983,4,7022,7022,2,27156,8352,3,11420,6745,11,15406,15406,0
41089,4,746,746,6,5486,5486,0,14176,7110,3,839,390,1
28878,2,5617,5617,4,12411,12411,1,9231,782,0,13528,6130,1
57321,4,22144,7429,2,25804,6739,1,12682,12682,2,15614,11903,0
38423,3,22119,13842,3,13681,5444,3,4419,4419,6,29302,24192,0
55038,5,20692,20692,2,14350,7626,1,7296,7296,10,7208,7208,0
26480,4,23915,19856,3,12098,9664,3,5845,5845,8,5151,5151,0
13247,1,6212,6212,5,4843,4843,0,10394,8320,1,10175,2221,1
17281,1,9466,9466,3,23281,23281,0,3453,1406,3,8436,7888,1
30304,4,9185,9185,2,8540,7812,1,13269,13269,14,17539,17539,0
32067,2,81,81,3,23923,23923,2,9333,6649,2,405,405,1
59915,5,21211,17844,2,24279,8842,3,5326,5326,2,19474,19474,0
10114,3,11722,2136,4,5883,5883,1,13081,2131,0,7714,5573,1
43272,1,7201,679,4,20139,20139,2,2387,2387,3,4086,4086,1
24458,3,14644,14644,2,17949,4890,1,7906,7906,6,23566,23566,0
75110,5,21345,10366,2,13964,9832,3,11055,11055,13,8432,8432,0
16073,0,2891,1537,5,25698,25698,2,4787,4787,1,9662,7957,1
11128,3,10052,2296,6,22559,22559,0,10493,5816,1,8726,3799,1
45061,4,6430,6430,2,15528,4543,3,11567,9900,5,9105,9105,0
63990,5,12305,12305,3,24156,6478,2,13642,13642,3,23520,7971,0
53792,4,14717,7521,3,16180,8352,3,6079,6079,4,16673,12920,0
59498,3,28541,24188,2,21277,4837,2,7615,7615,10,11270,11270,0
22986,3,7727,7727,4,29850,29850,1,11303,2715,2,17790,1292,1
21210,0,15611,10511,6,28607,28607,2,7117,7117,2,14813,8598,1
78623,4,12247,12247,2,20028,9883,1,12983,10147,15,14871,9512,0
22618,2,1260,1260,6,16079,16079,0,723,723,0,18248,289,1
64413,3,22438,19658,3,19331,8480,2,5494,5494,7,12175,12175,0
17972,2,11832,9752,4,15793,2879,2,5511,5511,1,13495,6943,1
27820,4,15132,15132,3,26767,9759,1,11511,6287,14,6139,6139,0
39725,4,6504,6504,5,11873,2162,1,5460,2032,3,14156,1403,1
22276,5,20152,15402,2,6078,6078,0,9650,3616,2,9159,9159,0
23238,2,12151,12151,3,15693,15693,0,13268,8926,3,5026,5026,1
9168,4,727,727,5,28223,28223,0,3788,476,3,14785,1369,1
25476,2,2917,2917,6,13913,13913,1,3653,3653,1,9976,2703,1
36181,5,6050,6050,2,26885,6438,2,13787,4396,6,18065,18065,0
54797,5,26830,19603,3,18787,7764,2,15468,15468,13,20770,8858,0
26772,0,12823,8227,3,9262,9262,2,10974,4614,1,16461,7627,1
72954,3,19088,19088,2,12368,5759,2,17292,15597,4,10594,10594,0
20277,4,12497,12497,3,6623,6623,1,12258,2253,2,18602,848,1
17548,2,12676,684,5,19520,2972,1,2883,2883,3,8594,8594,1
11645,1,4850,4850,5,21593,21593,1,2658,1136,2,19322,7277,1
29810,5,10396,10396,3,10071,3361,2,19198,15015,15,23800,6464,0
20064,2,13477,4004,6,23336,23336,1,8357,2385,0,12844,4200,1
48157,3,22158,9702,3,22388,4823,3,4781,4781,10,20025,4156,0
11027,2,11548,9685,6,18916,7127,2,3266,694,0,12744,9490,1
62058,4,14934,14934,3,5841,4158,2,11790,5995,11,29230,7425,0
18609,0,1,1,1,23916,3713,5,2265,264,4,14702,14702,0
24944,1,4369,679,4,15761,15761,2,12807,801,2,5715,2318,1
16426,4,1632,1632,6,14446,14446,0,13113,9079,1,6645,3045,1
50940,4,159,159,3,26376,332,4,13132,6402,11,4859,4859,1
42849,5,16156,16156,2,23886,3359,1,6521,6521,13,29285,5118,0
26921,1,894,894,5,13216,13216,0,8170,8170,3,19040,3146,1
46648,3,29702,11869,2,22625,5707,2,7513,4439,12,24665,24665,0
31834,3,13873,11910,3,17249,17249,1,10016,2099,1,5031,616,1
30772,3,21671,21671,4,4836,3415,1,12332,9840,11,10333,10333,0
66875,4,23532,9253,3,10620,6295,2,4175,4175,11,9845,9845,0
38505,4,15328,15328,3,29791,3762,1,10139,8941,2,17430,17430,0
17242,2,6202,6202,5,20668,20668,1,5928,3722,1,9299,4119,1
59039,4,29822,26244,2,18937,8839,2,14290,13373,2,25525,15822,0
15155,3,1533,1533,6,17510,17510,2,2631,2631,1,18641,5523,1
36993,1,2391,2391,4,15146,10638,1,10902,1549,0,6114,6114,1
37130,4,14446,7344,3,26645,8279,1,9968,9968,11,22806,7317,0
53315,5,25858,8964,2,5493,5493,1,5139,5139,3,19946,19946,0
60246,4,5087,5087,2,21515,3919,1,5678,4250,7,17822,17822,0
42277,3,26825,26825,3,12995,7363,3,15165,7127,12,19642,10719,0
51448,5,24866,14797,2,20226,8367,2,10527,10527,4,15506,15506,0
41941,5,15967,13940,3,20249,7738,3,9427,9427,2,28523,19609,0
65705,5,29835,8711,3,22840,6114,3,7087,7087,9,19212,14002,0
7950,4,16421,6508,4,23054,23054,0,11885,382,0,7265,1966,1
10716,0,206,206,3,6966,6966,2,885,885,3,9992,7221,1
51662,4,22544,10760,2,22720,5370,3,11092,6826,13,14657,14657,0
12875,1,4038,2224,4,27474,27474,2,14019,8607,2,9832,2101,1
32022,3,12920,12920,3,27757,6080,4,10269,1846,15,382,382,0
71260,5,21767,19383,3,15403,4176,1,6605,6605,14,13251,13251,0
17927,4,6579,6579,6,23995,390,4,6467,1771,0,23897,19766,0
72956,1,11068,4486,1,2381,2381,1,15711,3862,13,14002,13681,1
10321,0,3192,3192,3,4300,2048,0,9715,5124,1,16123,2567,1
19121,2,17770,3391,4,2306,2306,2,4938,1849,2,12864,5665,1
23698,4,29862,11445,2,18435,8600,1,8154,8154,5,17676,9782,0
7145,4,7273,7273,3,15756,13955,0,12453,1691,1,14806,667,1
72406,5,13096,13096,4,14361,5914,5,17503,9387,4,19910,3346,0
39773,4,14734,2644,3,16637,16637,0,9066,2783,2,19647,4687,1
13202,0,11845,10180,6,17822,17822,2,13974,4372,0,2401,486,1
22776,4,23004,17194,2,11740,5984,2,6190,6190,6,27852,5426,0
8935,0,17131,15604,4,19986,19986,0,6403,1561,1,3526,3305,1
42223,3,5840,5840,4,29322,29322,1,603,603,3,18801,1440,1
5063,1,6911,6911,4,5687,1366,2,5645,5645,1,6688,1355,1
3900,4,14368,14368,2,19475,6524,0,7782,757,1,9808,9808,1
8956,3,9910,9910,6,13962,13962,2,8747,8747,2,12930,8557,1
46549,1,24126,10491,3,22275,4407,1,473,473,6,28187,1377,0
13070,2,10737,1627,4,19977,19977,2,4710,4710,0,8415,3291,1
20318,5,20906,16791,3,14372,8411,1,5402,5402,8,27745,13072,0
21835,0,2718,2718,6,22719,22719,2,371,371,3,2074,2074,1
60167,4,16553,16553,2,29574,9455,1,13780,11873,6,9938,9938,0
61675,3,10809,5069,4,3316,3316,3,9754,1534,8,14723,14723,0
78649,4,8071,8071,3,25862,3079,2,12453,4270,8,21296,15813,0
24521,0,3239,3239,4,10230,4434,0,11091,4611,2,9292,1751,1
33349,3,19525,7063,1,4895,4895,2,7366,7366,8,10695,5792,1
23392,4,7947,7947,3,12814,8433,3,4308,4308,12,22591,6326,0
44355,1,730,730,5,18604,10039,2,925,792,1,7150,3487,1
31371,5,29828,28508,2,25156,8797,3,10891,5017,7,15576,15576,0
29092,5,26576,17641,2,23016,4746,2,8357,8357,3,17762,17762,0
28841,5,9939,9939,2,16540,5239,2,10088,9024,8,16731,5271,0
60866,3,16423,13985,3,20943,5354,1,9090,4014,8,15825,11229,0
65010,0,13414,13414,1,10781,5211,3,1461,1461,7,13378,13378,1
27640,1,6816,5780,6,14879,14879,0,4652,1745,0,6088,6088,1
55487,3,9256,9256,3,15534,9918,2,6550,6550,6,15411,15411,0
32088,5,9215,9215,3,16065,5317,3,4313,4313,6,12266,7338,0
28915,3,21108,5793,2,22669,8801,1,18246,16827,15,26866,18505,0
47622,3,24135,9758,3,21188,6087,1,7164,7164,14,26108,19888,0
13259,4,15786,9116,4,11743,11743,1,1663,1663,1,7516,1724,1
70097,5,11094,11094,3,14700,8332,3,5860,5860,5,7043,7043,0
44882,1,21266,11980,3,24803,7893,0,19117,3060,3,29841,18241,0
29844,0,2340,2340,3,28631,28631,1,1946,1946,2,7279,3082,1
40324,3,8342,5895,3,19173,5008,3,4492,4492,2,28729,13318,0
41725,5,4902,4902,4,25972,9794,0,2623,2623,4,22396,7492,1
60894,5,25699,15699,2,11722,4498,3,15938,14966,8,19920,18705,0
25453,3,16444,5697,4,19511,5311,0,11108,525,2,19464,5583,1
48641,4,17400,17400,2,11555,8070,3,16155,15966,6,24923,24923,0
21178,0,12420,11981,3,11862,8386,2,8273,6849,3,19450,8778,1
5383,1,13847,3700,6,7636,2206,1,8478,2776,3,19419,8710,1
16658,2,11114,11114,5,13557,13557,2,6756,6756,0,9342,1868,1
18758,0,7142,7142,6,19684,12651,0,1791,1791,1,16272,1926,1
71326,4,18682,9281,3,13781,8333,2,14119,7957,10,6102,6102,0
12427,3,12155,12155,6,16396,16396,0,5111,5111,3,5230,4263,1
35123,1,17762,17762,3,18988,18988,1,2560,2560,0,8569,1032,1
32663,0,19846,18437,6,9290,9290,0,6919,2311,3,7158,5936,1
13364,4,18537,11848,4,29159,29159,1,3517,2953,1,68,68,1
45347,2,23576,1236,3,20182,4693,0,7300,7300,3,29204,3198,1
32897,4,20452,8097,3,26407,5120,1,17013,15402,5,17824,17824,0
40987,5,15860,9870,2,19734,9506,3,4917,4917,2,7061,5708,0
69204,3,24596,21823,2,17914,6042,2,15793,13064,3,22444,5018,0
36208,3,28044,22704,2,27876,7887,2,4786,4786,4,4576,4576,0
15718,4,9119,9119,5,23656,23656,2,5654,5654,3,15200,1214,1
32389,2,7189,2523,6,26224,26224,1,12872,2722,1,15313,8902,1
32752,2,3477,3477,3,29413,5219,0,17511,15642,2,26578,3568,1
17418,2,5903,5903,4,15340,8298,4,16433,955,1,8281,8281,1
19306,2,15984,14252,4,28025,28025,2,2029,2029,0,1941,1941,1
35146,3,8183,8183,3,9984,3038,1,7426,7426,13,4400,4400,0
22248,3,17620,9827,6,17748,12731,2,3161,3161,1,364,364,1
71903,4,28156,16006,2,9769,9141,3,5873,5873,2,7904,7904,0
42733,3,20731,20359,2,18660,7635,2,10737,4452,4,25773,6526,0
12659,3,19818,4112,4,10412,10412,0,1654,1654,2,3347,3347,1
38544,4,15952,15952,3,15773,5000,1,12948,10132,13,10265,10265,0
52750,4,18358,18358,2,13013,9138,1,9510,8935,6,15344,15344,0
40713,2,3276,317,6,15958,5811,1,3717,3717,1,10714,1865,1
29306,1,1111,1111,6,17342,10010,2,2526,2526,1,10347,1328,1
33126,4,19539,2813,5,13924,13924,0,6002,6002,3,15668,4697,1
39764,3,6976,6976,2,14624,7330,3,5623,5623,3,11804,11804,0
29069,4,15068,15068,4,29343,29343,1,7255,2316,2,5829,167,1
7965,3,10815,10815,5,1302,1302,0,7235,3019,10,9371,4467,1
23729,2,3974,3974,4,24718,24718,1,9389,6669,2,11539,9540,1
78662,2,21537,3107,1,12939,1514,4,12971,261,2,6397,6397,0
75406,4,29974,14444,3,6494,4528,3,18235,18235,11,13775,13775,0
19876,3,5335,5335,4,29107,29107,0,11120,5652,3,13943,7803,1
49737,3,9393,6336,3,8406,3435,3,13111,13111,6,7815,7815,0
59983,3,13801,13801,2,18161,5807,1,12211,5898,12,7134,7134,0
35104,5,8081,8081,2,14755,4675,1,7191,7191,10,19825,5556,0
11203,1,4931,4931,5,10945,1941,1,14760,9416,2,13858,7519,1
28190,5,22403,22403,6,5387,5006,4,11273,11273,15,17057,6422,1
9481,4,11235,7714,5,10825,1169,1,6789,5336,2,2736,2736,1
6107,4,2084,2084,4,21247,21247,1,5226,13,3,18987,6137,1
35955,4,1239,1239,5,24185,24185,2,2876,740,2,14532,4016,1
36154,1,5489,514,4,12246,12246,0,10582,4468,0,14017,2256,1
39856,0,16686,12996,4,9501,9501,1,4280,2706,2,1987,1987,1
22154,2,20861,9056,5,13153,7502,3,10644,10644,6,14589,14589,1
18396,4,15095,11601,4,8344,8344,2,8400,3905,2,19325,7134,1
29800,4,13861,8394,5,24309,24309,0,6736,6736,1,14069,4345,1
38205,5,19062,14284,2,18058,3796,2,15586,15586,11,11762,5963,0
12844,3,4494,3878,3,6369,6369,2,11353,3940,3,3003,3003,1
39074,0,7094,6082,5,14604,9216,0,6423,5896,3,5118,5118,1
44215,3,8078,8078,2,18575,5852,3,16888,4790,13,28444,16076,0
46254,4,26290,25105,3,27558,3567,3,8030,8030,15,26689,9263,0
37492,3,3891,3891,4,25465,25465,1,10411,2215,1,2396,1919,1
52494,3,10555,10468,3,25364,3866,1,11635,10489,9,26585,20523,0
20336,2,14952,4933,6,21900,21900,2,7156,6923,0,8348,8348,1
33807,4,10973,10973,2,11963,6875,3,6506,6506,2,17144,6171,0
57365,5,8172,8172,2,16178,8888,3,16464,4260,12,19224,10967,0
31585,0,349,349,6,11405,11405,0,9552,8558,1,17970,3041,1
48901,3,17899,17899,2,25404,4530,2,14274,14274,5,28120,26333,0
23086,3,11720,9125,5,22029,22029,1,9077,3207,3,15768,6984,1
69713,4,9804,9804,2,14238,7201,1,4221,4221,8,29482,5338,0
44946,4,1829,1829,4,13608,1695,2,10183,4444,1,5890,5890,1
62133,4,13372,6911,2,22708,5399,2,16185,16185,3,18162,18162,0
75302,3,17127,17127,5,22813,659,0,12670,884,14,27150,11469,1
72903,4,22251,12309,3,23439,4505,3,5599,5599,4,18678,15638,0
73688,0,13964,13964,2,4262,645,0,3580,3580,13,2024,623,1
37833,3,13459,13459,3,20150,3913,1,9592,9592,7,15267,15267,0
38736,4,14335,14335,2,29821,4062,3,5468,5468,15,21475,21475,0
60695,2,16934,16934,3,320,320,3,2355,2355,3,984,984,1
29758,4,5518,3935,6,26068,26068,0,10891,5557,0,16794,2427,1
40300,4,8292,6873,5,18178,18178,2,14634,5593,3,4160,4160,1
38777,3,19882,2178,5,584,584,2,3197,1955,0,19173,19173,1
31473,1,4908,4908,6,26577,26577,1,12320,371,3,3183,3183,1
35073,4,7288,7288,3,21892,5027,2,8911,7794,8,22517,19268,0
76892,3,6009,6009,3,11974,5704,3,14595,12680,9,13373,13373,0
37664,5,14918,14918,3,5527,5167,4,9904,9904,0,12707,5326,1
33616,2,1879,1879,1,21700,8652,2,13453,3610,9,2180,2180,0
33120,4,19666,7980,6,7269,7269,2,494,494,1,16614,3874,1
39451,3,29191,9432,3,5473,5473,2,14532,6669,10,8007,8007,0
57149,5,11238,11238,3,29505,7864,3,10329,10329,3,6993,6993,0
20897,1,5573,5573,5,18476,2963,2,12420,4317,0,14407,1883,1
20861,1,16229,16229,5,18562,6761,4,1382,1382,14,10119,10119,1
9323,0,19922,16980,5,29599,29599,1,85,85,3,13310,6648,1
17349,4,14613,4,3,20621,20621,2,9297,9297,3,1802,1802,1
69766,3,7654,7654,3,18490,7439,1,14167,14167,8,6434,6434,0
65858,5,13241,13241,3,14663,9341,3,12464,12464,12,22769,20079,0
60645,4,21774,21774,3,5836,5150,3,18829,13515,13,18650,18650,0
9145,4,10590,10590,6,10241,5202,2,843,843,1,11270,8367,1
33094,5,22108,16408,2,27197,6851,1,11410,6219,8,10726,10726,0
77020,3,29792,10446,2,24391,5169,2,11307,9169,2,29103,11320,0
64973,0,380,380,3,20569,8499,3,12789,7073,12,5000,5000,1
55443,3,17408,17408,3,24109,7867,3,14707,4648,7,28629,17852,0
26763,2,8292,8292,6,4842,4076,0,13542,7154,1,8798,888,1
25202,0,13682,9660,3,18706,9082,1,312,312,2,4455,4455,1
40378,3,2991,2991,4,14845,14845,1,11779,9316,0,2857,2857,1
36764,2,11681,7520,5,2471,2471,2,2796,2796,6,22112,3148,0
32039,0,16008,7504,5,19926,10745,1,2131,2131,3,6932,2521,1
40400,1,4995,4995,4,7420,5017,0,14572,702,1,5489,5489,1
74798,4,22065,11609,2,28949,9245,2,6263,6263,3,18734,7518,0
28954,1,17486,15350,3,28607,28607,2,143,143,2,19027,8049,1
55873,4,26479,20150,3,23669,7093,1,7074,7074,6,6384,6384,0
24888,5,9237,9237,3,14354,9770,1,5946,5946,5,22893,13227,0
78832,5,27819,23995,2,29628,9231,2,5011,5011,2,29705,13279,0
9338,0,9666,3578,6,8315,8211,0,10795,4127,2,5919,5919,1
42096,4,19454,16555,6,26129,26129,2,12259,5548,3,18700,5153,1
36255,3,14741,14741,3,15693,3508,1,18253,7680,5,6496,6496,0
79908,4,8148,8148,3,12002,5093,1,12468,12468,4,14178,14178,0
27472,4,20871,15903,3,27231,8643,2,9220,5339,11,8380,7080,0
20388,5,10742,10580,2,10171,6556,3,10182,5081,7,17308,6046,0
16184,1,13288,3035,3,6933,6933,0,12394,8691,1,6564,2588,1
53217,3,12037,7342,2,17370,3287,1,14207,9798,7,15993,9323,0
25543,2,2929,2929,6,10475,10475,1,4775,2974,3,3257,3257,1
43654,4,16029,16029,2,28755,9775,2,6667,6667,14,27231,15705,0
30866,3,27817,9349,2,22716,4838,1,9475,9475,6,9804,9804,0
43462,5,24485,13208,3,14218,6059,3,12044,10533,8,12394,12394,0
48313,4,5639,5639,2,16220,5878,3,9580,9580,8,23498,23498,0
43174,0,11200,3654,6,12778,12778,1,10983,8491,3,10522,6225,1
30428,4,11783,11783,5,17808,4521,1,8717,8717,10,13756,13756,0
60789,4,27628,26650,3,26049,8241,2,19892,19038,13,15376,15376,0
30487,3,6971,5387,2,26576,9262,2,16712,9968,7,18745,4610,0
32166,3,13398,5181,2,10927,3010,1,11969,5872,11,13053,13053,0
25170,4,5462,5462,0,11224,1046,4,17940,4561,3,27811,13780,0
22834,4,17102,1561,4,22006,22006,2,13143,2285,1,4206,3440,1
14522,2,10925,9384,6,11069,10992,2,11361,192,1,4504,4504,1
75742,5,24441,16537,2,27613,6805,4,2171,2171,3,14973,14973,1
38962,3,5107,3917,6,6669,6669,0,312,312,3,18135,995,1
67263,3,18247,10573,3,5054,5054,2,13388,4413,6,8145,8145,0
15073,0,19883,6950,6,23487,23487,0,10278,9946,2,1350,1350,1
34243,4,6453,3417,6,18866,18866,1,10056,4218,1,10503,3557,1
39952,4,14581,14027,2,6600,6600,2,16206,16206,2,21144,11651,0
15501,3,11707,7076,6,21544,21544,1,322,322,0,15884,6181,1
16822,0,807,807,3,27909,27909,2,8707,5516,0,16168,8920,1
3072,0,8645,6138,4,24700,24700,2,12912,3168,2,9425,7784,1
34786,2,8551,8551,3,23117,23117,0,7279,4707,1,10935,7369,1
22615,4,22703,12729,2,13455,7355,3,17408,5137,8,11265,11265,0
56811,4,15863,6013,3,29653,7110,1,16783,4436,3,18831,18831,0
52354,3,10941,10941,3,10230,6259,3,19223,12812,7,26304,5429,0
21747,5,23449,19978,2,20778,5206,3,10599,5705,4,18895,18895,0
31328,0,1341,1341,3,10230,6965,1,9152,6742,2,10349,8699,1
44961,1,10410,10410,3,4937,2498,0,12482,3557,0,3362,3362,1
27262,3,24993,11557,3,27856,9732,3,18287,8609,13,19106,6257,0
2666,2,23804,23804,5,7503,758,4,10325,9458,14,16242,16242,0
78137,1,17021,17021,2,6746,3494,2,2156,2156,2,29129,26371,1
62970,4,24371,19286,2,15161,7430,2,17735,14784,13,5960,5960,0
20782,3,18701,11571,3,21115,21115,0,5120,2586,0,10219,4641,1
23901,3,11830,11830,2,14172,3140,1,17403,5911,15,16327,11146,0
42314,3,19979,18974,4,12782,12782,0,2697,2697,1,19452,3779,1
69042,3,13106,13106,2,20179,8260,1,9706,5661,6,13832,13832,0
71221,2,23897,12551,5,10234,570,5,13392,5098,3,3833,3833,1
2675,0,3876,3876,1,26020,3197,1,6786,6786,13,289,289,0
21546,4,16111,13228,4,13476,2266,2,4119,1532,2,10260,84,1
40922,3,5879,5879,2,19127,4430,3,5129,5129,9,6739,6739,0
22396,4,23509,8642,3,8225,3562,2,8778,8347,12,11189,11189,0
22535,4,6186,6186,3,28620,4743,2,7418,7418,10,17768,17416,0
44137,3,11584,11584,2,10596,5363,2,14049,14049,12,9293,9293,0
3079,0,25921,25921,5,21165,3221,2,14786,14786,14,19817,12111,1
26956,1,18070,18070,4,16818,11886,2,10855,2284,2,5832,4529,1
57562,3,17317,17317,0,23145,1260,2,173,173,15,14458,4778,0
43934,5,7309,7309,2,20425,3584,1,13929,13929,7,12937,12937,0
28802,4,15388,7683,2,5303,5303,1,14729,14729,9,17956,17956,0
62184,4,13053,8417,2,6297,4188,2,9379,9379,15,19432,19432,0
18783,3,15641,4744,5,14155,14155,0,13663,7223,1,4700,3024,1
26871,3,18483,18483,2,12764,4181,3,7521,7521,6,20759,16308,0
24696,1,9600,9600,4,26728,26728,2,5711,5711,0,11889,3128,1
33001,4,18963,8703,6,9903,256,0,10203,4939,3,18349,2302,1
43253,4,25915,13151,3,16510,4834,3,15850,10216,3,21902,21902,0
73600,4,11646,786,5,27801,126,0,16394,7272,11,24455,24455,1
49718,4,20636,7883,0,4821,3495,3,2044,2044,13,23471,23471,0
38243,5,7650,7650,3,5934,5369,1,16541,8132,9,27258,22311,0
25889,3,8314,8314,4,9952,9952,1,5397,5397,2,19349,9796,1
34751,3,19783,12830,6,9934,9934,2,5776,5776,1,9330,855,1
26933,1,27525,3018,5,9440,2488,5,8081,8081,7,21838,2697,0
13404,1,19613,19189,6,17715,7811,2,7880,7843,2,18291,8853,1
70537,5,7806,7806,3,19224,5732,1,9714,7411,5,19423,13993,0
24724,5,11259,11259,2,5576,5576,1,10913,10913,5,28600,7903,0
45137,4,22584,22584,2,12923,4442,3,15705,7614,3,8646,8646,0
9350,0,7566,419,5,7959,7959,0,14024,7600,3,10843,2751,1
38390,0,4873,4873,6,29814,29814,2,7036,7036,2,9887,7851,1
7161,4,13212,13212,5,17601,9548,0,8786,2094,2,12009,1595,1
24273,0,20385,1536,5,28703,1131,0,2475,2475,12,3969,3969,0
55068,3,16501,14780,3,13327,8712,1,11930,6043,2,29856,26924,0
