TotalTime,PictureClicks,PictureTime,DescriptionClicks,DescriptionTime,ReviewClicks,ReviewTime,DwellingTime,Return
24919,0,9941,1,8629,2,7377,9941,1
11338,4,9827,0,1148,2,6568,27,1
25041,1,11247,1,13557,0,7782,11247,1
34503,5,13253,2,19276,9,6988,13253,0
73721,4,27561,2,4090,10,9033,14953,0
41410,4,8144,2,13310,2,6642,5817,1
21281,5,18732,3,12915,14,27840,6073,0
43051,5,19961,1,17321,10,20878,19961,0
74037,3,22597,2,18599,7,27288,7126,0
6204,2,1558,1,7927,2,12893,1558,1
55798,4,20607,1,15978,6,10552,20607,0
14885,0,13553,3,7349,12,9593,10775,0
31920,5,19613,2,19471,8,11616,17572,0
9732,3,4290,0,465,1,2033,4290,1
64327,3,27678,2,4889,6,12231,9155,0
25993,1,1381,0,10632,2,8145,1381,1
34338,5,21618,2,8463,14,4201,8055,0
77435,0,12819,1,12111,9,22075,10775,1
24552,5,7839,3,14751,10,4520,10775,1
56947,5,8607,1,5575,6,11923,8607,0
34778,5,28416,2,4366,14,8480,9154,0
21968,3,17089,2,15185,15,15581,8401,0
18336,3,8983,2,1334,1,1311,8983,1
5787,0,13735,0,500,2,10056,13735,1
52009,4,9359,2,18684,11,6222,9359,0
74211,4,28483,3,7968,5,6404,12648,0
20414,5,14132,1,8609,15,10353,14132,0
79161,3,24552,1,9706,7,16077,18427,0
36360,3,14507,3,19478,13,11929,10800,0
61182,4,8993,1,11892,10,16451,8993,0
69868,5,8630,3,8459,3,13916,8630,0
78798,5,16471,3,7131,8,24778,10775,1
15022,1,3948,1,11177,3,12803,830,1
60317,4,137,1,6291,3,22361,884,0
60003,3,13515,3,18473,2,29903,5565,0
24838,3,3557,2,4674,0,6767,3557,1
5020,1,27296,1,4470,0,12351,10775,1
25971,4,14520,2,10882,3,7763,14520,1
9093,0,885,1,14325,0,10559,885,1
54831,3,23200,1,12007,13,8183,14761,0
24739,2,6113,1,9945,2,14774,6113,1
11948,4,159,2,9285,0,12304,159,1
39346,3,14411,0,1835,0,3358,11532,1
47824,0,16561,1,18424,6,29161,5659,0
8637,4,11323,2,1487,1,13307,11323,1
30748,3,6591,1,15911,5,5357,6591,0
9709,2,4308,0,7480,1,11032,4308,1
38732,3,24174,2,15041,12,9155,13940,0
65263,1,16888,2,701,11,2201,7124,0
43125,0,3023,2,6362,2,12503,3023,1
34305,3,10244,2,14567,0,811,10244,1
3203,4,17186,2,10092,3,3654,8486,1
2776,1,5699,1,2057,4,2957,4796,1
31773,4,15442,2,9743,12,24064,8987,0
7344,2,12343,2,1377,2,1134,6470,1
24251,3,25416,1,7835,15,18107,14620,0
39298,3,16740,0,11601,2,6161,5172,1
59701,1,25882,3,18826,14,7127,3899,0
6733,4,10896,0,4126,3,12696,10896,1
44859,1,19984,2,14327,1,5326,9973,1
34859,2,14977,2,5879,0,5067,4976,1
7403,0,876,2,1769,2,5104,876,1
59980,4,28755,3,14576,14,20720,18636,0
13723,1,14922,2,10185,0,10511,13336,1
29412,0,5474,2,10951,2,285,5474,1
46469,4,28760,1,16506,6,28895,23810,0
43437,0,13589,1,9671,2,14174,4578,1
14180,3,18675,0,12177,0,3378,15320,1
15895,0,12542,0,13482,3,13302,6618,1
24708,1,1499,2,5085,0,5533,1499,1
37186,4,20802,2,8328,12,29066,9447,0
39973,1,11475,0,688,2,11218,380,1
61058,4,6004,3,11877,15,26586,6004,0
3358,1,18759,1,981,0,5549,14091,1
26929,4,20107,3,10677,15,13668,20107,0
48049,4,28034,2,17441,15,6195,6209,0
4388,3,11086,2,10013,0,6214,11086,1
43105,0,10626,0,9167,2,14724,10286,1
4864,0,8421,2,1555,0,14463,8421,1
29083,5,26585,3,11464,15,12540,22334,0
17578,3,15026,3,5221,13,15657,10323,0
31749,4,13150,2,19897,0,25486,10775,1
39089,0,5124,2,17213,12,15799,73,0
47560,4,15269,2,13962,11,14859,10310,0
73585,0,17104,0,16758,4,10853,10775,0
38422,2,17306,0,6356,2,8649,13865,1
23751,4,11110,3,19377,12,22125,11110,0
22237,4,20746,2,5384,2,24025,11033,0
52784,5,22032,1,14181,4,14323,22032,0
44856,0,8939,2,4594,1,11801,2671,1
52500,3,14330,1,4142,13,6811,14309,0
35935,2,11740,1,4963,3,4006,11740,1
27173,0,15836,2,3144,2,3612,15836,1
29768,3,8116,3,5788,5,24117,9391,1
22353,3,13512,2,17518,4,27922,13512,0
44509,1,9240,0,12085,2,8010,9240,1
28764,3,23888,3,13531,8,4428,18288,0
11605,2,3007,1,7110,0,1124,3007,1
19270,2,19241,2,10978,3,5610,5812,1
27494,3,10144,2,5760,8,13738,10144,0
37456,3,15313,0,3749,3,10511,15313,1
46713,4,14045,2,6975,13,10735,9277,0
9191,5,14961,1,12843,0,11040,6348,0
5727,1,9559,0,1066,3,1470,1268,1
48247,4,19804,1,7012,15,10758,19804,0
74233,1,12361,1,10799,0,29971,10775,1
7313,4,16911,1,7678,11,13848,10775,1
29164,3,5044,1,9860,3,3660,1709,1
23566,2,1449,2,5826,2,12794,1449,1
11306,1,25485,3,17340,7,29099,4206,1
52213,4,21924,2,13094,12,7557,16110,0
27078,3,19202,2,14548,1,11313,1123,1
22489,4,27159,1,18611,13,16359,27159,0
22436,1,3590,1,3700,0,6126,3590,1
52885,2,11497,2,3813,15,15678,10775,0
11952,2,19474,2,11254,1,12795,18041,1
27642,4,27681,2,19665,14,23569,15277,0
40361,4,13070,3,13346,5,15576,13070,0
42085,3,8605,2,11377,1,7060,6299,1
46746,3,25108,3,13574,3,23534,22061,0
70650,4,11737,1,11855,2,29879,11737,0
42858,4,5298,1,7278,3,12300,5298,1
31711,4,29496,3,15456,3,12242,15107,0
65979,3,11230,2,6784,9,28348,11230,0
32676,5,26668,2,14684,6,23193,5815,0
35684,2,6945,0,11388,2,13596,6945,1
20178,1,5294,2,10769,3,7435,5294,1
36034,3,8672,0,13903,0,13764,1620,1
34947,3,9027,1,14388,15,28661,10775,1
19544,3,528,2,11346,1,14430,528,1
43598,2,22909,2,5362,15,18623,10775,1
38636,2,7468,1,12647,1,4343,7468,1
18521,5,11472,0,3656,7,292,10775,0
68546,3,19716,2,7756,4,13706,19716,0
73075,1,20070,0,3587,12,23027,10775,1
20169,2,18462,2,12184,0,9860,4689,1
41742,1,5736,2,12033,0,9709,3081,1
74047,5,22763,3,19140,4,25123,22763,0
39808,2,5549,2,8571,3,14266,5549,1
42851,2,11444,1,14099,1,9029,11444,1
33228,3,25641,3,19828,9,25763,13958,0
37636,3,10599,3,8240,7,13470,10599,0
21814,4,16523,1,9342,2,14348,11995,1
15815,3,4980,1,13094,1,4015,4980,1
22835,3,18041,1,14981,1,3724,11490,1
74188,4,6594,2,11288,10,13480,6594,0
30053,3,9726,0,5953,1,4663,6648,1
17660,1,3273,2,1548,3,2237,3273,1
20153,4,29640,2,17063,6,6034,20559,0
54889,5,15340,1,8885,2,15239,8391,0
20780,5,14853,3,18588,9,12519,14853,0
38639,4,17586,3,16207,15,25824,17586,0
31981,5,23637,3,5644,2,16966,23637,0
32723,3,3910,0,13237,3,6364,3910,1
3993,4,17541,2,1280,3,5939,10071,1
21865,4,24663,2,6953,9,19176,21305,0
21426,3,4423,0,3447,0,13034,4423,1
66397,3,6518,2,6637,4,24576,6518,0
59255,4,13690,2,8244,5,22195,7431,0
52619,3,24554,3,9820,15,17738,16713,0
42293,3,12208,0,8258,3,7572,955,1
61456,5,12467,3,18342,12,26498,12467,0
68559,5,14792,2,6700,14,20643,10775,0
36457,0,23133,0,11571,9,7670,10775,0
62596,0,9995,2,13867,4,2036,10775,0
13484,1,21977,0,16072,10,18812,10775,0
6447,4,1396,1,11247,3,1755,1396,1
41176,5,26349,1,16362,3,4836,5262,0
23769,2,10597,1,9885,1,866,4924,1
24146,5,17350,1,11001,10,24928,6118,0
25121,4,26192,3,9647,13,20990,26192,0
41149,4,24223,2,12171,3,17972,15512,0
50652,2,24903,1,17020,8,18938,10775,0
19918,3,15490,1,999,2,12009,15490,1
25080,0,317,2,7134,2,12719,317,1
37850,5,19948,3,15027,6,11570,19948,0
37055,1,19113,1,3518,3,786,18870,1
16927,0,7264,1,2839,2,4323,7264,1
61600,3,14051,3,19549,8,17136,7717,0
41065,1,4399,2,222,7,11350,10775,1
26795,1,8007,2,7119,2,14355,8007,1
36437,4,19602,3,14672,10,17258,19602,0
10641,0,7696,0,9973,0,10159,7696,1
31982,5,6255,2,8861,9,11039,6255,0
27092,5,10111,3,16154,2,17434,9577,0
23940,4,19133,1,14270,3,760,9487,1
49862,4,10807,3,18630,5,12924,10807,0
55091,0,29188,2,4824,12,9029,7853,0
28346,4,5399,3,14955,13,22511,5092,0
23698,5,15971,1,7372,9,8572,9866,0
18017,3,16560,1,13838,2,9730,1940,1
67375,3,28093,1,18417,15,20535,20291,0
32311,4,18557,2,5019,15,27866,18557,0
58472,5,23303,2,6356,13,23029,16819,0
68504,4,28469,2,16610,3,17316,28469,0
42921,2,13025,1,12621,3,5858,6873,1
32033,2,11327,2,6976,1,13744,4586,1
21750,4,6318,1,4224,3,2068,6318,1
59300,3,28708,2,14337,2,29912,9138,0
38791,5,18104,2,7942,11,21511,7716,0
4889,1,2921,0,11250,3,3380,2921,1
35633,5,11921,3,15411,11,21194,11921,0
33813,5,15834,2,5202,3,28210,15834,0
32430,4,6244,2,8222,7,15550,6244,0
13660,0,502,1,14511,0,13328,80,1
14047,3,11921,1,10665,2,14996,2282,1
41053,1,7623,2,9835,0,8827,4690,1
39602,4,1850,1,4223,3,14886,1850,1
55504,5,14697,3,15307,3,16140,14697,0
34392,1,10787,0,2172,3,12313,10787,1
52346,4,7231,1,14377,13,20878,7231,0
12488,5,29616,3,7092,0,6254,10775,1
24647,3,27481,3,17796,15,11155,10775,0
36769,5,29855,0,4924,2,5866,15,0
21849,5,22693,1,5918,8,24369,21960,0
28698,3,76,0,3156,0,3264,76,1
36937,2,14632,0,12011,1,14537,2258,1
76795,5,23859,2,19611,3,7729,8633,0
35130,0,7016,2,3689,1,9169,7016,1
74861,3,24494,1,12212,6,29003,22786,0
15354,5,2886,2,3010,2,14825,10775,1
48546,4,7486,2,1558,6,7269,10775,0
69956,2,2367,3,4742,15,18747,10775,0
57197,3,13015,1,15413,15,21815,13015,0
48983,4,24859,1,6344,14,4077,9816,0
71633,4,22825,3,7752,7,6122,21257,0
55503,4,27035,1,16449,10,28033,23698,0
64140,5,29860,1,10931,12,27614,6706,0
36348,5,14126,1,9123,12,11016,14126,0
25863,4,10227,2,7303,1,1000,6786,1
28889,2,19712,2,11043,3,13046,4890,1
36842,2,17969,0,13409,2,2101,6393,1
30056,0,14288,1,3181,0,11671,4943,1
71683,3,23722,2,9618,12,7061,16092,0
45129,3,8217,1,10121,8,23128,8217,0
34421,1,17726,0,1631,2,10089,3285,1
28555,2,1114,0,3715,1,6286,1114,1
69104,3,29281,1,7863,8,5785,6075,0
7721,1,17232,0,7360,1,9353,17170,1
44396,2,10078,0,14706,3,8198,8900,1
22509,4,29761,2,15216,6,15723,22078,0
76692,1,23115,3,18855,15,717,10775,0
12825,0,17953,0,14587,1,3659,12227,1
47479,4,11797,3,6265,5,29966,6792,0
33221,3,4325,1,5805,3,11950,4325,1
43351,3,28786,1,18673,11,20173,12167,0
35240,2,13223,1,14890,0,10925,13223,1
49273,4,26320,1,7123,14,25519,23615,0
33469,4,3058,1,5069,2,1893,301,1
51890,4,22907,3,18755,6,28989,11363,0
37326,3,17432,1,18815,5,13606,12199,0
47543,4,17944,3,12234,13,17793,17944,0
73500,5,17103,1,19142,13,18927,17103,0
74583,5,11340,0,5273,7,26672,10246,0
25461,5,17396,1,14123,8,6540,5032,0
13725,1,10375,2,6963,2,14235,6746,1
53683,4,18948,1,13611,11,24613,12261,0
71346,5,17566,1,15124,13,6417,17566,0
24949,2,12610,0,7209,2,1927,5860,1
59417,5,15971,3,15104,4,26130,6500,0
72910,5,16583,3,14324,4,21630,15363,0
77670,4,15459,1,13433,11,14306,15459,0
69842,0,9370,0,3228,3,5365,10465,0
29990,2,312,1,3698,3,12933,312,1
16981,3,25197,0,19017,15,7475,10775,0
11413,2,11382,1,12670,0,1575,11382,1
18710,2,6045,1,3208,1,10623,6045,1
52748,4,8379,3,4840,9,10619,8379,0
76048,4,11857,2,17933,11,13619,11857,0
44476,1,3933,1,3860,0,7253,723,1
10361,0,11231,1,13415,2,1420,11231,1
60537,4,12115,2,3623,11,22424,8837,1
29074,5,15256,1,10978,5,10611,12598,0
4635,3,15914,2,7550,2,8711,15914,1
77898,3,13764,3,8377,11,8968,13764,0
16891,4,7708,2,10845,2,983,7708,1
27114,1,13361,1,11116,2,11834,13361,1
51933,4,6480,3,6335,3,13218,6480,0
40587,3,17602,2,15010,9,27337,17602,0
39452,0,11506,1,4307,3,14622,10003,1
72393,5,29965,3,10672,3,24036,21479,0
27386,1,24236,3,10981,9,26298,10775,0
69135,3,12239,1,8984,12,20385,12239,0
56473,4,26323,2,5684,7,10194,11782,0
28709,3,21158,1,13979,8,20499,10728,0
42798,4,5658,2,9966,13,24339,5658,0
33470,2,9591,1,9440,3,10861,4249,1
60733,5,15076,1,13803,10,20540,15076,0
44788,2,6841,1,14367,3,3097,6841,1
18029,0,13344,2,15716,6,15930,10775,1
43476,5,12582,2,9013,10,29782,12582,0
31244,0,15066,1,13304,2,14055,2122,1
33292,0,18041,0,11659,3,10058,16350,1
38557,2,18690,0,12707,3,12035,6237,1
35008,3,6156,0,4101,2,2355,6156,1
38042,4,12956,2,6139,3,1939,12956,1
19190,0,9069,2,5766,3,6295,2868,1
59854,3,5597,2,13533,3,22601,10775,1
72869,3,8495,3,15471,12,25263,8495,0
22294,3,1908,0,12241,2,5307,1908,1
55003,4,26038,3,4677,5,28973,15204,0
22639,5,8938,3,11170,14,9198,8938,0
26951,4,10129,1,19862,11,16924,10129,0
46475,4,6917,2,15798,8,8712,6917,0
11995,2,5243,0,3530,0,12568,344,1
24120,0,1231,0,335,1,6583,1231,1
18935,3,14803,3,1573,8,22201,10775,1
35120,2,8944,2,1076,0,9645,6471,1
36077,0,5567,1,1587,2,6406,4790,1
59756,3,25855,1,5033,11,16946,10775,0
23038,0,684,2,10226,1,7466,684,1
76292,3,19269,2,9959,15,23191,17531,0
34202,4,11920,1,5222,10,11528,11920,0
61731,5,13016,1,14749,7,26031,8702,0
58488,3,17755,1,17880,8,7872,17755,0
32414,5,16301,1,17995,4,19697,5782,0
37100,4,1906,1,2700,7,4104,9971,0
49233,3,22419,2,19781,2,17635,22419,0
31039,4,7517,0,667,2,2275,7517,1
17431,3,1340,0,6986,3,13118,1340,1
18881,1,4311,2,1907,1,13583,4311,1
28349,3,10785,1,6050,5,28731,10785,0
32610,3,9327,0,14943,0,2069,9327,1
40110,3,28693,2,6800,6,24708,24723,0
32832,3,24739,3,5831,14,21923,5122,0
18361,3,6542,2,4358,3,10439,757,1
38991,3,8358,0,9893,0,7144,3369,1
39152,0,12042,1,10395,2,6739,11431,1
7686,4,17107,2,2260,2,3994,14445,1
36517,2,18559,1,6003,0,12530,14423,1
19209,0,19018,1,8822,0,8640,2042,1
76418,3,16138,1,8200,10,11461,16138,0
16273,4,8520,0,11575,0,9362,8520,1
20123,0,943,0,8211,1,14174,943,1
18393,4,4670,0,5900,0,12684,1254,1
55065,5,17196,3,10815,2,23299,17196,0
30291,1,15039,2,6386,1,7729,11906,1
69433,3,17761,3,9243,15,22049,5490,0
29056,3,4386,0,9469,1,5499,1538,1
7057,1,72,1,13675,0,13571,72,1
28605,4,16526,1,15586,3,20721,8553,0
42159,2,7181,2,2599,1,3206,7181,1
30097,4,27918,1,14590,3,29255,14605,0
20043,1,19039,0,14172,3,2582,8260,1
3695,4,16097,2,124,1,13465,16097,1
66088,5,19057,3,15098,14,6400,19057,0
3004,4,17895,1,16629,10,12912,4932,0
39428,4,2416,0,748,3,7567,29,1
39895,3,9873,1,6939,6,22143,9873,0
26694,2,10490,0,13687,1,13444,6324,1
18466,2,9793,0,4824,3,1522,2450,1
30401,0,19870,2,8350,0,3968,17034,1
67375,0,7100,2,12964,6,25942,9482,0
5810,2,8835,0,4165,0,2821,8835,1
38133,4,7928,2,3246,0,1355,2605,1
76861,4,22649,3,19735,10,20354,22649,0
30298,4,15970,0,12128,0,3676,3021,1
23490,1,19963,1,4849,1,28,15729,1
34290,2,7261,0,7709,1,8050,7261,1
70417,2,15504,2,1476,0,23524,10775,1
64560,5,18730,2,19299,13,13557,18101,0
59753,5,29046,3,17543,12,20729,6350,0
53648,4,27265,2,18102,9,16260,5796,0
14974,4,18920,0,197,3,3782,16498,1
55619,5,20316,1,4239,12,23677,16831,0
34577,5,23619,1,5094,11,5897,11935,0
26693,2,19769,1,12090,0,21806,10775,1
43750,4,9866,1,14424,0,7538,9866,1
17073,4,9385,2,14666,15,12023,7188,0
53759,5,17721,1,18478,3,9771,5155,0
30170,5,26518,1,11310,6,10312,16344,0
22440,4,17456,1,19579,2,18165,17221,0
20145,2,18633,0,9241,3,243,12206,1
68436,5,24433,3,10138,4,20731,10174,0
33293,5,16681,3,13039,15,19955,16266,0
10114,4,7092,1,9857,3,13837,7092,1
39934,3,21354,1,11236,7,27331,13512,0
60843,5,20275,3,18559,4,22713,20275,0
78065,5,14702,2,18595,14,8322,14702,0
54805,3,18779,2,14134,5,13818,18779,0
45977,5,18257,1,11658,5,28653,740,0
48405,5,19047,3,4198,3,28794,19047,0
29212,1,2037,1,7097,3,9751,2037,1
4792,1,19822,1,3836,1,10412,18735,1
75692,1,24992,2,7373,5,21860,10775,0
71522,4,23512,2,10378,3,22326,23174,0
62852,5,8828,1,19705,8,12447,8828,0
63344,3,21284,2,9877,8,11175,21284,0
3951,1,812,2,6091,0,4971,812,1
46939,4,5120,2,17102,6,9030,5120,0
69471,4,9500,1,8052,0,17825,10775,0
27663,5,27406,3,16016,7,17058,25058,0
74641,5,18987,1,19718,11,11328,8461,0
14414,4,11138,2,4539,1,5065,10859,1
34203,4,6960,2,13665,13,14167,6960,0
61698,3,18117,2,12056,4,23500,12986,0
32876,4,20740,3,18117,4,7829,20740,0
35178,0,13245,2,9302,2,9051,13245,1
8225,4,737,2,12295,2,12145,737,1
62825,3,27735,1,7755,5,9860,27497,0
74516,3,18117,2,19319,13,26446,18117,0
20736,2,8901,0,8987,3,4234,4510,1
66260,4,24432,3,7725,3,21769,10775,0
49058,4,22032,1,14502,11,17126,9659,0
72331,3,14528,1,17119,2,9479,14528,0
39464,3,651,2,9374,3,7336,651,1
6480,4,26407,2,2494,5,25038,2420,0
18751,2,10052,2,5827,3,24799,10775,1
39020,1,15966,1,12679,3,8627,8432,1
44743,3,6555,3,14389,6,19035,6555,0
75378,5,19061,2,15717,12,12536,14583,0
50020,4,10852,3,19851,15,5816,10852,0
37332,1,4447,2,9161,3,2530,4447,1
57052,3,9517,1,10883,12,20200,9517,0
27459,4,11479,2,11864,1,11451,1195,1
73217,3,8174,2,17045,9,23532,8174,0
21184,0,7942,2,8612,1,12572,7942,1
51840,4,5496,3,6342,5,25170,5496,0
16073,3,7765,0,11126,0,7643,7765,1
41569,4,11249,1,17647,3,28316,11249,0
42743,5,23419,1,17446,10,29824,20924,0
35543,4,28061,1,8003,3,8389,6209,0
31906,0,3296,3,15049,11,26922,8158,1
61233,4,18944,1,12884,12,10294,18944,0
27025,5,23420,2,7776,15,6167,22625,0
31508,0,5489,1,3331,0,9778,4425,1
42158,4,40,2,5198,1,14851,40,1
38608,3,15259,2,13034,0,10755,15259,1
43532,4,9938,0,1937,3,8468,9938,1
26870,3,10341,1,15631,13,7064,9700,0
6401,2,14405,2,5199,0,12490,4728,1
22293,3,10094,2,17743,4,15540,10094,0
12486,4,12468,2,10886,3,14047,12468,1
60911,5,9234,1,4457,13,26733,9234,0
39039,5,23976,3,7085,13,28587,23158,0
38253,4,17475,0,1264,2,5392,16694,1
17410,1,9191,0,10610,1,12065,9191,1
32018,5,8759,2,4662,5,15213,8759,0
25749,5,12012,2,15338,3,11747,12012,0
33608,5,24538,3,17265,3,4148,17549,0
4250,2,13374,1,13612,1,3184,10280,1
3639,3,7313,0,1115,1,8463,3669,1
22162,4,16330,2,14415,8,4593,2087,0
69099,4,15746,2,9885,15,14931,13415,0
35002,5,28224,3,6811,5,11460,21220,0
44372,3,17615,2,2091,2,5065,10086,1
46983,3,29400,1,5169,4,5383,25527,0
9835,1,6665,0,14982,1,12755,6665,1
76973,5,25789,2,12407,13,26824,11663,0
16490,5,11792,0,5027,2,6343,10775,0
43118,2,13889,1,12594,0,11230,2724,1
20456,1,10617,1,12780,3,8601,7798,1
40328,2,1188,2,7865,0,13272,1188,1
27396,1,2631,2,11061,3,8797,2631,1
73618,4,8147,3,11768,0,22914,10775,1
44017,4,11691,2,8147,6,11227,11691,0
44879,3,16394,3,17508,14,18732,7186,0
71182,5,25056,1,10364,8,29637,21771,0
39098,2,16935,1,10072,5,3807,10775,0
31461,3,10897,1,19090,8,25409,1714,0
47094,3,24319,2,13042,6,10302,6516,0
44798,4,12099,2,16797,7,20182,12099,0
33926,4,19670,0,8948,2,6795,18547,1
38887,0,8893,1,7588,1,11296,8893,1
38745,4,10604,3,8966,11,19024,10604,0
43254,4,4814,2,6334,0,7051,4142,1
17300,1,8585,2,10054,2,13236,7293,1
44515,4,10450,2,19355,11,10856,10450,0
36254,3,11970,2,9305,14,10987,9601,0
58517,5,9960,2,8722,13,12283,9960,0
54555,3,14576,1,5494,13,17821,14576,0
31760,0,19103,2,6188,0,1386,2579,1
23174,4,17249,2,8735,7,17302,15778,0
14692,2,10319,1,6298,1,2381,8338,1
7763,4,19846,0,4632,1,8724,1023,1
27177,4,12292,2,11760,10,17049,5699,0
49537,5,14964,1,13476,6,4866,14964,0
64590,5,10388,3,16376,2,27954,10388,0
33624,4,6041,3,19928,13,23463,1783,1
64741,5,4479,2,13371,6,4376,10775,0
78083,0,8,0,10516,0,26099,10775,1
35861,3,9008,0,8888,2,2811,9008,1
21907,2,1567,1,11092,3,3250,1567,1
3791,4,1220,3,8474,8,24040,6590,0
58988,3,14521,3,10489,11,17438,6168,0
42169,3,17014,2,8782,3,1374,14379,1
42034,5,11285,3,12927,2,17077,11285,0
23836,4,23911,1,8319,9,16733,23911,0
38951,4,9129,3,12302,5,14524,9129,0
66152,3,28198,2,17127,6,29836,11952,0
28227,2,10875,0,5991,1,146,2196,1
58286,3,14646,3,8001,5,12481,5669,0
26548,3,12403,0,14160,2,12699,8012,1
30745,3,28849,2,11914,10,7268,27464,0
61793,3,24206,3,6966,9,25454,24206,0
20673,4,9770,2,14230,0,7347,5401,1
70207,3,23747,3,9802,2,22175,12996,0
2185,0,21249,1,4267,15,27443,8176,0
22599,5,15748,2,18178,6,27338,15748,0
42918,1,5901,1,11028,0,12939,3766,1
48409,3,14479,2,13143,14,12234,10775,1
40320,3,13589,2,14532,9,24320,13589,0
72495,3,5326,2,12089,8,14426,5326,0
47643,3,20412,1,10886,6,18365,19760,0
48607,5,16423,1,6464,8,12935,10775,0
62441,3,9881,3,9260,10,10600,9881,0
58683,4,19525,2,5201,11,22308,9819,0
5887,2,18299,2,12008,10,2443,2153,1
51530,3,7224,1,16546,5,22998,7224,0
37627,1,3162,2,703,0,1430,3162,1
52739,5,25351,2,14071,14,9534,24414,0
32600,4,7463,2,14061,2,13882,7463,1
49832,3,10941,1,8530,13,14031,10775,0
61720,4,21279,0,5361,5,27161,8918,1
36275,4,11514,2,14017,3,5857,11514,1
31702,3,21704,1,4915,5,4128,12249,0
20881,4,24034,2,7396,6,18714,15863,0
51857,4,29296,2,17330,9,8908,28652,0
73370,5,5811,3,19786,13,4579,5811,0
32768,3,29207,3,15539,10,24604,14008,0
28071,0,1177,0,14774,0,14920,1177,1
52070,5,9429,1,18625,15,2502,10775,0
21767,3,3903,0,4501,1,482,3903,1
16362,1,9841,0,7820,3,6778,9841,1
9983,0,10376,0,3707,0,13222,9052,1
44179,5,6076,3,7905,8,6611,6076,0
39792,4,1659,0,12068,0,8072,134,1
17533,4,11887,1,13659,3,10277,11887,1
74121,4,17786,2,10664,11,4863,10443,0
27595,3,14468,1,18969,4,6456,14468,0
15624,3,2398,1,4360,9,17289,8412,1
38724,4,11179,0,1486,0,8966,5571,1
34457,5,23488,3,7264,6,9861,7979,1
53371,3,14910,3,5835,13,4296,14910,0
48857,4,23028,2,7192,15,4263,23028,0
62507,3,15334,3,4813,6,14179,15334,0
68431,2,25795,0,10326,5,26401,10775,0
28460,3,24566,1,861,6,19424,1514,0
56570,0,5542,1,16847,13,16550,10775,0
50004,3,6113,3,8435,4,15251,6113,0
69649,4,10824,2,9519,4,20304,10824,0
1533,3,16497,1,13715,10,1425,10775,1
49690,4,5213,1,1657,1,23553,10775,0
57014,0,7524,0,5388,5,6199,10775,0
15971,0,17506,1,801,2,2430,3365,1
38033,0,2574,1,12072,2,12952,2574,1
37845,5,21840,2,2336,5,22482,10775,1
44699,1,11928,2,6185,1,8010,11928,1
53906,3,29150,3,13362,3,25958,22830,0
16447,1,10851,2,1961,3,1137,1157,1
5268,1,15671,0,6334,3,8377,617,1
69785,4,22927,2,11470,6,14784,19955,0
44210,2,20841,3,6547,11,12406,10753,1
44488,4,22602,2,19383,10,23714,6063,0
29562,0,3119,1,2200,3,9622,3119,1
47098,3,24567,1,7726,5,11516,5894,0
34694,2,16356,0,14084,1,7226,16356,1
30971,4,25737,1,10039,14,4210,9946,0
71693,4,14461,1,11988,2,28115,11388,0
24132,1,8881,2,8838,1,6575,84,1
63319,4,6215,3,17927,5,29071,6215,0
17376,3,1278,1,11606,1,13592,198,1
20039,4,8817,0,4606,1,2324,8817,1
26716,3,16823,2,19165,12,16854,16823,0
26773,3,23104,2,5659,6,13310,18904,0
57250,4,26755,3,11082,10,28502,8252,0
29019,3,23727,0,8758,3,21090,4602,0
18002,2,19347,2,13987,0,8967,1986,1
72052,5,5993,1,17831,2,25812,5993,0
50986,3,7266,1,18315,11,7158,7266,0
48378,5,6638,2,5236,11,7038,6638,0
20540,3,27036,2,11821,9,28872,11860,0
52344,5,17915,3,13396,4,12407,17915,0
4431,0,11843,0,14204,1,14232,784,1
69917,3,28567,3,10729,3,4033,23519,0
24558,5,21445,3,14503,11,7976,21445,0
70601,5,27734,3,9350,2,8539,27104,0
37698,1,19515,0,883,2,3470,19298,1
58101,5,18992,2,17454,2,4524,8751,0
36206,5,16232,1,9898,12,28777,13944,0
14274,1,16151,2,67,3,12814,10340,1
27494,4,22958,1,13367,4,10595,16179,0
24104,0,12076,0,11486,7,9259,10775,1
10118,4,7523,3,8384,8,3451,10775,0
73167,2,24549,1,9675,5,29154,9460,1
68172,3,9121,1,17285,8,14495,9121,0
75186,3,27492,3,6284,9,14645,27492,0
16862,2,227,2,2070,0,5994,227,1
47390,4,27017,3,15529,15,22119,27017,0
69159,5,18544,3,12899,11,9013,18544,0
44279,1,7551,0,1012,1,6252,135,1
40694,4,7718,2,47,1,9053,6165,1
59234,5,28559,3,16039,11,15596,16929,0
37322,4,8942,1,1033,3,12939,6082,1
4031,0,4924,1,1411,10,26585,10775,0
34674,4,12898,0,4941,0,7393,9821,1
35358,1,8930,1,12091,15,24291,8719,1
37850,4,8216,0,14508,3,278,8216,1
26017,3,18493,0,14634,0,14854,4408,1
49786,5,14593,3,11338,9,11933,11359,0
55638,5,12804,2,18589,5,17632,12804,0
67326,3,11986,2,4872,12,20950,11986,0
78879,3,28398,3,12074,5,24349,15885,0
25040,5,9482,2,4214,14,8439,9482,0
39681,3,9180,1,3788,2,4527,9180,1
18393,0,889,2,10942,3,2776,889,1
9514,1,18509,0,5248,2,1283,15265,1
40522,4,28859,1,4028,4,23215,9611,0
5296,0,158,0,12897,0,6819,158,1
